second,quic,tcp,orbit,pep,iw,loss
1.9,29197.617502916917,14743.450477504655,leo,0,"10,10,10,10",0
2.0,31430.29498152523,17003.259459291894,leo,0,"10,10,10,10",0
2.1,33665.37419523634,19259.63639856879,leo,0,"10,10,10,10",0
2.2,35904.310557927834,21513.461396488732,leo,0,"10,10,10,10",0
2.3000000000000003,38137.46145643019,23754.147258122357,leo,0,"10,10,10,10",0
2.4,40376.8557194437,26013.496685806705,leo,0,"10,10,10,10",0
2.5,42607.30761038264,28272.778891218786,leo,0,"10,10,10,10",0
2.6,44844.65100428554,30520.69733007012,leo,0,"10,10,10,10",0
2.7,47087.14442805831,32766.72207182531,leo,0,"10,10,10,10",0
2.8000000000000003,49321.51480576664,35014.89601902771,leo,0,"10,10,10,10",0
2.9,51558.62371630883,37273.58466926559,leo,0,"10,10,10,10",0
3.0,53788.12887189306,39517.549590691364,leo,0,"10,10,10,10",0
3.1,56022.33693990569,41780.76007135881,leo,0,"10,10,10,10",0
3.2,58259.599321538284,44039.19862114303,leo,0,"10,10,10,10",0
3.3000000000000003,60502.03951071449,46286.92977713136,leo,0,"10,10,10,10",0
3.4,62731.95844971306,48548.999470566916,leo,0,"10,10,10,10",0
3.5,64966.332144189415,50803.72478287505,leo,0,"10,10,10,10",0
3.6,67196.04457566865,53057.12276585423,leo,0,"10,10,10,10",0
3.7,69436.56701045608,55305.81544349881,leo,0,"10,10,10,10",0
3.8,71674.89696490495,57561.16027200674,leo,0,"10,10,10,10",0
3.9,73907.17519326694,59816.355561231445,leo,0,"10,10,10,10",0
4.000000000000001,76145.42544284608,62067.139012501924,leo,0,"10,10,10,10",0
4.1000000000000005,78383.66091845637,64321.62404497671,leo,0,"10,10,10,10",0
4.2,80620.9024338651,66579.27810181255,leo,0,"10,10,10,10",0
4.300000000000001,82856.75125513137,68820.99445426096,leo,0,"10,10,10,10",0
4.4,85089.58634030586,71080.58467241026,leo,0,"10,10,10,10",0
4.500000000000001,87327.04243793793,73347.64179262845,leo,0,"10,10,10,10",0
4.6000000000000005,89558.75976184878,75595.8227748534,leo,0,"10,10,10,10",0
4.700000000000001,91796.13901065927,77861.9725393378,leo,0,"10,10,10,10",0
4.800000000000001,94032.83526940513,80111.10851964494,leo,0,"10,10,10,10",0
4.9,96269.60193677338,82357.43303455104,leo,0,"10,10,10,10",0
5.000000000000001,98501.7186073885,84615.08452804082,leo,0,"10,10,10,10",0
5.1000000000000005,100745.00575562616,86872.63806889893,leo,0,"10,10,10,10",0
5.200000000000001,102984.16677201302,89124.88660036212,leo,0,"10,10,10,10",0
5.300000000000001,105294.74368523434,91378.66484504544,leo,0,"10,10,10,10",0
5.4,107533.06834124634,93633.06478914277,leo,0,"10,10,10,10",0
5.500000000000001,109763.39933526977,95883.32435045643,leo,0,"10,10,10,10",0
5.6000000000000005,111992.21236666109,98138.21463313955,leo,0,"10,10,10,10",0
5.700000000000001,114216.16986049543,100381.11945119417,leo,0,"10,10,10,10",0
5.800000000000001,116434.9541071969,102626.36355413086,leo,0,"10,10,10,10",0
5.9,119198.48423374204,104881.2112991588,leo,0,"10,10,10,10",0
6.000000000000001,121447.10680530385,107120.01099701473,leo,0,"10,10,10,10",0
6.1000000000000005,123658.68486989407,109364.72964634797,leo,0,"10,10,10,10",0
6.200000000000001,125875.08172313696,111602.51582290872,leo,0,"10,10,10,10",0
6.300000000000001,128090.912797553,113836.52568503305,leo,0,"10,10,10,10",0
6.4,130266.19721245303,116059.93207707281,leo,0,"10,10,10,10",0
6.500000000000001,132533.25677265358,118289.03637568255,leo,0,"10,10,10,10",0
6.6000000000000005,134757.70589827138,120547.28947868306,leo,0,"10,10,10,10",0
6.700000000000001,136983.4200173723,122794.00897450573,leo,0,"10,10,10,10",0
6.800000000000001,139195.51787470662,125040.59575583103,leo,0,"10,10,10,10",0
6.9,141423.25530074406,127283.47711603965,leo,0,"10,10,10,10",0
7.000000000000001,143636.6906581179,129522.44024567002,leo,0,"10,10,10,10",0
7.1000000000000005,145866.66615627814,131762.72610423362,leo,0,"10,10,10,10",0
7.200000000000001,148097.28355097622,134008.54313635943,leo,0,"10,10,10,10",0
7.300000000000001,150327.85811527114,136255.22796898094,leo,0,"10,10,10,10",0
7.4,152554.98232629878,138514.22044391764,leo,0,"10,10,10,10",0
7.500000000000001,154787.02548457336,140767.4125780571,leo,0,"10,10,10,10",0
7.6,157019.36904622178,143017.02024494286,leo,0,"10,10,10,10",0
7.700000000000001,159262.09012731595,145271.19401466922,leo,0,"10,10,10,10",0
7.800000000000001,161498.88145238295,147519.69335266406,leo,0,"10,10,10,10",0
7.9,163735.8328821173,149778.42637763708,leo,0,"10,10,10,10",0
8.0,165962.98713500923,152036.6506727035,leo,0,"10,10,10,10",0
8.100000000000001,168195.44106180518,154290.2641844981,leo,0,"10,10,10,10",0
8.200000000000001,170434.18582128806,156549.0965955779,leo,0,"10,10,10,10",0
8.3,172671.25686863653,158800.1556161872,leo,0,"10,10,10,10",0
8.4,174911.9028964205,161057.717348681,leo,0,"10,10,10,10",0
8.5,177145.04722686496,163302.81483379402,leo,0,"10,10,10,10",0
8.600000000000001,179377.85379325028,165558.79923802297,leo,0,"10,10,10,10",0
8.700000000000001,181601.49317088135,167809.6981460059,leo,0,"10,10,10,10",0
8.8,183847.4485457419,170069.29886688112,leo,0,"10,10,10,10",0
8.9,186081.41245572775,172326.50332554828,leo,0,"10,10,10,10",0
9.0,188320.3519601561,174580.57736129072,leo,0,"10,10,10,10",0
9.1,190535.0337924529,176834.3461247722,leo,0,"10,10,10,10",0
9.2,192790.91964898934,179088.14075803096,leo,0,"10,10,10,10",0
9.3,195022.02575506494,181350.51813729128,leo,0,"10,10,10,10",0
9.4,197263.28891492967,183601.41590285287,leo,0,"10,10,10,10",0
9.500000000000002,199498.48944115022,185861.1554224687,leo,0,"10,10,10,10",0
9.6,201731.2173781219,188109.40433428748,leo,0,"10,10,10,10",0
9.7,203970.96949285816,190367.48895949055,leo,0,"10,10,10,10",0
9.8,206200.08209894638,192619.61949295556,leo,0,"10,10,10,10",0
9.9,208430.57521476367,194873.00240175842,leo,0,"10,10,10,10",0
10.000000000000002,210678.2448885129,197135.91595999314,leo,0,"10,10,10,10",0
10.1,212912.77267235683,199385.3667682968,leo,0,"10,10,10,10",0
10.2,215153.61581659134,201635.53127888832,leo,0,"10,10,10,10",0
10.3,217377.78049084145,203893.75293576778,leo,0,"10,10,10,10",0
10.4,219612.34696215077,206153.0672393391,leo,0,"10,10,10,10",0
10.500000000000002,221846.16353792057,208404.9231025046,leo,0,"10,10,10,10",0
10.6,224084.97723306983,210656.65249541288,leo,0,"10,10,10,10",0
10.7,226324.11299253706,212911.7732971036,leo,0,"10,10,10,10",0
10.8,228548.9286805039,215169.1960101434,leo,0,"10,10,10,10",0
10.9,230787.26591731975,217428.9242685022,leo,0,"10,10,10,10",0
11.000000000000002,233029.34633303032,219677.50418212742,leo,0,"10,10,10,10",0
11.1,235267.3641176281,221930.2080587639,leo,0,"10,10,10,10",0
11.2,237495.5441842133,224185.38457644434,leo,0,"10,10,10,10",0
11.3,239732.21789013626,226444.3894382181,leo,0,"10,10,10,10",0
11.4,241960.36940147541,228697.2298636907,leo,0,"10,10,10,10",0
11.500000000000002,244185.53216281248,230945.43256677053,leo,0,"10,10,10,10",0
11.6,246575.85056378582,233204.23263280877,leo,0,"10,10,10,10",0
11.7,248806.11810399758,235460.8862523223,leo,0,"10,10,10,10",0
11.8,251326.40339511054,237713.73522099765,leo,0,"10,10,10,10",0
11.9,253668.53171140334,239958.48671350375,leo,0,"10,10,10,10",0
12.000000000000002,255917.48763098358,242212.92433293458,leo,0,"10,10,10,10",0
12.1,259549.40442072932,244464.22693063167,leo,0,"10,10,10,10",0
12.2,261835.8634341441,246709.4807958373,leo,0,"10,10,10,10",0
12.3,264095.02018461935,248958.68401810236,leo,0,"10,10,10,10",0
12.4,267115.02041465486,251207.20787681482,leo,0,"10,10,10,10",0
12.500000000000002,269323.3603110322,253460.46376296607,leo,0,"10,10,10,10",0
12.6,271636.5982610539,255703.40402327446,leo,0,"10,10,10,10",0
12.7,273835.24972168956,257944.26609257795,leo,0,"10,10,10,10",0
12.8,276079.57762965735,260180.4612949056,leo,0,"10,10,10,10",0
12.9,278371.6291224088,262432.0185886526,leo,0,"10,10,10,10",0
13.000000000000002,280600.6256855561,264682.01328095316,leo,0,"10,10,10,10",0
13.1,282821.4636695824,266914.85528440867,leo,0,"10,10,10,10",0
13.2,285059.58560128714,269154.6809631106,leo,0,"10,10,10,10",0
13.3,287880.9763145798,271386.6240833793,leo,0,"10,10,10,10",0
13.4,290159.59748518415,273637.3487243864,leo,0,"10,10,10,10",0
13.500000000000002,292560.9945738287,275889.77753289085,leo,0,"10,10,10,10",0
13.6,294822.616231839,278132.0414913897,leo,0,"10,10,10,10",0
13.7,297104.12668022513,280385.3689283854,leo,0,"10,10,10,10",0
13.8,300087.7730442023,282630.6032462488,leo,0,"10,10,10,10",0
13.9,302298.09443154273,284869.2100427409,leo,0,"10,10,10,10",0
14.000000000000002,304534.8630236227,287111.71198115154,leo,0,"10,10,10,10",0
14.1,307277.7899823008,289368.28529544803,leo,0,"10,10,10,10",0
14.2,309502.22203232965,291622.92716971325,leo,0,"10,10,10,10",0
14.3,311735.2172563767,293874.78941198444,leo,0,"10,10,10,10",0
14.4,314502.68997702154,296128.8995236506,leo,0,"10,10,10,10",0
14.500000000000002,316731.57014904503,298381.3396183891,leo,0,"10,10,10,10",0
14.6,318963.86782963836,300636.20497432264,leo,0,"10,10,10,10",0
14.7,321186.9756567504,302891.3813895439,leo,0,"10,10,10,10",0
14.8,323423.7972250079,305143.742397933,leo,0,"10,10,10,10",0
14.9,325659.12667634216,307393.3056030965,leo,0,"10,10,10,10",0
15.000000000000002,327898.37828536483,309650.92995342775,leo,0,"10,10,10,10",0
15.1,330132.3491579926,311908.36649422563,leo,0,"10,10,10,10",0
15.2,332360.0776594609,314163.14139332325,leo,0,"10,10,10,10",0
15.3,334595.3287850324,316421.2224872717,leo,0,"10,10,10,10",0
15.4,336827.00121273065,318671.6003141148,leo,0,"10,10,10,10",0
15.500000000000002,339067.5589716503,320925.31324626924,leo,0,"10,10,10,10",0
15.6,341293.7061295594,323177.0194829013,leo,0,"10,10,10,10",0
15.7,343531.91503120813,325432.5163127974,leo,0,"10,10,10,10",0
15.8,345766.8252256477,327690.3521966668,leo,0,"10,10,10,10",0
15.9,348002.2551236291,329942.49004210136,leo,0,"10,10,10,10",0
16.0,350238.1438136867,332190.8697845651,leo,0,"10,10,10,10",0
16.099999999999998,352475.5906649558,334439.59146035736,leo,0,"10,10,10,10",0
16.2,354710.0972691305,336699.34479386365,leo,0,"10,10,10,10",0
16.3,356940.4051668022,338958.2911238209,leo,0,"10,10,10,10",0
16.4,359164.9829281353,341216.2844457446,leo,0,"10,10,10,10",0
16.5,361397.89665441384,343469.07889232214,leo,0,"10,10,10,10",0
16.599999999999998,363642.50835469615,345723.59601525444,leo,0,"10,10,10,10",0
16.7,365874.60746348504,347978.62038306135,leo,0,"10,10,10,10",0
16.8,368102.8834130577,350227.1053752252,leo,0,"10,10,10,10",0
16.9,370346.5103778851,352487.161728099,leo,0,"10,10,10,10",0
17.0,372575.764616579,354738.36335403763,leo,0,"10,10,10,10",0
17.099999999999998,374814.9766130412,356994.3905448525,leo,0,"10,10,10,10",0
17.2,377045.0150888821,359248.78678485524,leo,0,"10,10,10,10",0
17.3,379995.3703589279,361498.53908148303,leo,0,"10,10,10,10",0
17.4,382202.3804348372,363753.4167365457,leo,0,"10,10,10,10",0
17.5,385656.94084779365,366014.26559546695,leo,0,"10,10,10,10",0
17.599999999999998,387890.4620947532,368269.3256161313,leo,0,"10,10,10,10",0
17.7,390121.56158991705,370526.0579836979,leo,0,"10,10,10,10",0
17.8,393397.918061691,372780.8811920912,leo,0,"10,10,10,10",0
17.9,396399.3139221102,375032.7488737463,leo,0,"10,10,10,10",0
18.0,399607.6696251488,377288.20428539364,leo,0,"10,10,10,10",0
18.1,403231.93547625124,379537.8751011115,leo,0,"10,10,10,10",0
18.2,407128.19576248364,381788.74883116916,leo,0,"10,10,10,10",0
18.3,410734.9784361096,384038.3233638162,leo,0,"10,10,10,10",0
18.4,412959.1049310146,386293.93969885696,leo,0,"10,10,10,10",0
18.5,415188.8791967208,388540.7053886879,leo,0,"10,10,10,10",0
18.6,418084.5445136717,390790.5744112889,leo,0,"10,10,10,10",0
18.7,420319.4830910703,393041.6796004041,leo,0,"10,10,10,10",0
18.8,423199.52230717224,395291.21769009385,leo,0,"10,10,10,10",0
18.9,426143.5548912153,397547.4948025457,leo,0,"10,10,10,10",0
19.0,428362.63714954816,399793.0793135965,leo,0,"10,10,10,10",0
19.1,431210.4365740535,402046.6435515861,leo,0,"10,10,10,10",0
19.2,433441.0696998718,404293.031507915,leo,0,"10,10,10,10",0
19.3,436411.6949309361,406541.92610632564,leo,0,"10,10,10,10",0
19.4,438631.64716880035,408788.1350283074,leo,0,"10,10,10,10",0
19.5,440830.92333292164,411023.9812720025,leo,0,"10,10,10,10",0
19.6,443057.7676343333,413267.5063832658,leo,0,"10,10,10,10",0
19.7,446771.3203284076,415515.91722858866,leo,0,"10,10,10,10",0
19.8,449895.85965073365,417757.511127857,leo,0,"10,10,10,10",0
19.9,452085.3350972321,420001.7754243554,leo,0,"10,10,10,10",0
20.0,454570.9444559764,422249.5988061647,leo,0,"10,10,10,10",0
20.1,457547.97226079064,424487.8096936295,leo,0,"10,10,10,10",0
20.2,460520.4043629892,426724.5277245718,leo,0,"10,10,10,10",0
20.3,462730.92075710354,428973.22818848694,leo,0,"10,10,10,10",0
20.4,466281.86880112416,431228.0351525101,leo,0,"10,10,10,10",0
20.5,468494.685028083,433479.3873297304,leo,0,"10,10,10,10",0
20.6,471883.38043877325,435727.40933868045,leo,0,"10,10,10,10",0
20.7,474744.0141127984,437964.7796236472,leo,0,"10,10,10,10",0
20.8,477679.1981177894,440215.85537313676,leo,0,"10,10,10,10",0
20.9,479839.77301676804,442464.3728161505,leo,0,"10,10,10,10",0
21.0,482071.77497448894,444714.5329769081,leo,0,"10,10,10,10",0
21.1,484331.7979762525,446966.52531874547,leo,0,"10,10,10,10",0
21.2,486540.8907844082,449226.52156689373,leo,0,"10,10,10,10",0
21.3,488747.9147004488,451481.1210938441,leo,0,"10,10,10,10",0
21.4,491023.55633126333,453729.92700008204,leo,0,"10,10,10,10",0
21.5,493241.3157257958,455988.9819039079,leo,0,"10,10,10,10",0
21.6,495471.46437160706,458242.2561254673,leo,0,"10,10,10,10",0
21.7,497677.9735720854,460499.7092599021,leo,0,"10,10,10,10",0
21.8,500667.61496167263,462753.806783504,leo,0,"10,10,10,10",0
21.9,503162.03465317027,465005.2887245021,leo,0,"10,10,10,10",0
22.0,505373.0888166506,467263.3142097449,leo,0,"10,10,10,10",0
22.1,507606.564319573,469519.0870758227,leo,0,"10,10,10,10",0
22.2,509831.0024049876,471767.1846645116,leo,0,"10,10,10,10",0
22.3,512060.4490250129,474017.4002699704,leo,0,"10,10,10,10",0
22.4,514301.642690759,476276.23920651333,leo,0,"10,10,10,10",0
22.5,516528.72688895545,478542.97650198726,leo,0,"10,10,10,10",0
22.6,518771.5641674011,480795.52770685335,leo,0,"10,10,10,10",0
22.7,521006.1082138961,483043.4835424801,leo,0,"10,10,10,10",0
22.8,523235.36687480187,485299.2175218166,leo,0,"10,10,10,10",0
22.9,525471.0605653382,487550.8410814023,leo,0,"10,10,10,10",0
23.0,527699.9804182954,489804.8491112753,leo,0,"10,10,10,10",0
23.1,529934.5586928342,492062.9088172076,leo,0,"10,10,10,10",0
23.2,532172.758438612,494313.18914450455,leo,0,"10,10,10,10",0
23.3,534404.226749482,496568.07815079205,leo,0,"10,10,10,10",0
23.4,536640.8655638478,498820.27135923447,leo,0,"10,10,10,10",0
23.5,538864.6476584767,501082.33122957614,leo,0,"10,10,10,10",0
23.6,541071.9169072997,503331.2227340653,leo,0,"10,10,10,10",0
23.7,543299.8185865678,505597.1635997015,leo,0,"10,10,10,10",0
23.8,545538.4904810126,507848.7745078655,leo,0,"10,10,10,10",0
23.9,547761.8940616281,510098.64441353036,leo,0,"10,10,10,10",0
24.0,550000.2268559729,512356.21587536624,leo,0,"10,10,10,10",0
24.1,552234.0420599785,514611.1898847382,leo,0,"10,10,10,10",0
24.2,554468.5790930531,516860.53220317647,leo,0,"10,10,10,10",0
24.3,556696.5790739844,519115.82872258057,leo,0,"10,10,10,10",0
24.4,558931.016728527,521371.564557277,leo,0,"10,10,10,10",0
24.5,561165.1258037188,523615.168396199,leo,0,"10,10,10,10",0
24.6,563398.3847409622,525866.7027515903,leo,0,"10,10,10,10",0
24.7,565631.2182117582,528123.3173528715,leo,0,"10,10,10,10",0
24.8,567857.2845238516,530379.4706315446,leo,0,"10,10,10,10",0
24.9,570090.6317824665,532627.475047305,leo,0,"10,10,10,10",0
25.0,572314.1746204899,534877.2680913056,leo,0,"10,10,10,10",0
25.1,574544.5807712208,537129.6707451062,leo,0,"10,10,10,10",0
25.2,576780.9768415593,539377.1335269299,leo,0,"10,10,10,10",0
25.3,579011.82747137,541622.9305629345,leo,0,"10,10,10,10",0
25.4,581250.3626759879,543873.8533476172,leo,0,"10,10,10,10",0
25.5,583483.362239569,546127.1649905324,leo,0,"10,10,10,10",0
25.6,585712.4357980869,548378.1260896532,leo,0,"10,10,10,10",0
25.7,587944.8146869,550613.0604527381,leo,0,"10,10,10,10",0
25.8,590181.689676043,552868.8764957867,leo,0,"10,10,10,10",0
25.9,593100.979997541,555112.9293176425,leo,0,"10,10,10,10",0
26.0,595332.0298941387,557368.5560842011,leo,0,"10,10,10,10",0
26.1,598385.7342325338,559616.3476558463,leo,0,"10,10,10,10",0
26.2,600613.4924440272,561872.8403704254,leo,0,"10,10,10,10",0
26.3,602841.3706844455,564119.3451047947,leo,0,"10,10,10,10",0
26.4,605808.400154679,566352.009300107,leo,0,"10,10,10,10",0
26.5,608016.9904094973,568594.9006409441,leo,0,"10,10,10,10",0
26.6,610219.1083101673,570838.2542578343,leo,0,"10,10,10,10",0
26.7,612452.2815784967,573088.0467139274,leo,0,"10,10,10,10",0
26.8,614681.6483624873,575338.3514177963,leo,0,"10,10,10,10",0
26.9,617595.6332130568,577585.395598702,leo,0,"10,10,10,10",0
27.0,619820.8715245529,579822.1737307232,leo,0,"10,10,10,10",0
27.1,622045.314214129,582065.5746082588,leo,0,"10,10,10,10",0
27.2,624252.486091202,584318.34655216,leo,0,"10,10,10,10",0
27.3,626468.0868088859,586561.4401922568,leo,0,"10,10,10,10",0
27.4,628703.4972192971,588817.5961524724,leo,0,"10,10,10,10",0
27.5,630937.8949126492,591072.8353216698,leo,0,"10,10,10,10",0
27.6,633161.0340321691,593320.9786391541,leo,0,"10,10,10,10",0
27.7,635368.4929890863,595572.5678635307,leo,0,"10,10,10,10",0
27.8,637587.7763491349,597821.5916658816,leo,0,"10,10,10,10",0
27.9,639824.6803697646,600077.5636652414,leo,0,"10,10,10,10",0
28.0,642034.2564734642,602335.3511052725,leo,0,"10,10,10,10",0
28.1,644250.7019009545,604591.1088889971,leo,0,"10,10,10,10",0
28.2,646471.8060425275,606839.9272792843,leo,0,"10,10,10,10",0
28.3,648702.884385815,609092.1232388886,leo,0,"10,10,10,10",0
28.4,650931.4660095071,611344.3914650469,leo,0,"10,10,10,10",0
28.5,653150.3113645373,613602.8958832468,leo,0,"10,10,10,10",0
28.6,655387.8587248229,615854.31373538,leo,0,"10,10,10,10",0
28.7,657622.5807789804,618114.034931258,leo,0,"10,10,10,10",0
28.8,659853.5454471981,620367.259254321,leo,0,"10,10,10,10",0
28.9,662084.1309237364,622622.0703836872,leo,0,"10,10,10,10",0
29.0,664309.7355676737,624873.8849700411,leo,0,"10,10,10,10",0
29.1,666535.7139899246,627130.5379413348,leo,0,"10,10,10,10",0
29.2,668747.6302056445,629385.3458845675,leo,0,"10,10,10,10",0
29.3,670978.3351367093,631642.0887227597,leo,0,"10,10,10,10",0
29.4,673204.7790541892,633897.8480712384,leo,0,"10,10,10,10",0
29.5,675436.6820866541,636154.2331760487,leo,0,"10,10,10,10",0
29.6,677657.664730565,638403.098442838,leo,0,"10,10,10,10",0
29.7,679891.9147272183,640657.5026765101,leo,0,"10,10,10,10",0
29.8,682119.5701039827,642907.6615687166,leo,0,"10,10,10,10",0
29.9,684717.2150981798,645158.324442686,leo,0,"10,10,10,10",0
30.0,686928.4228022974,647419.23184576,leo,0,"10,10,10,10",0
0.1,159.64574320277623,,leo,0,"10,10,10,10",10^-01
0.2,323.0012256863845,106.62431039693357,leo,0,"10,10,10,10",10^-01
0.3,617.7911529461744,559.7929746326146,leo,0,"10,10,10,10",10^-01
0.4,808.4148092718711,796.2270470044847,leo,0,"10,10,10,10",10^-01
0.5000000000000001,1328.86961324039,1214.9509665175424,leo,0,"10,10,10,10",10^-01
0.6000000000000001,2220.2146129468542,1747.9600086593223,leo,0,"10,10,10,10",10^-01
0.7000000000000001,2896.1710204123942,2417.2528276485546,leo,0,"10,10,10,10",10^-01
0.8,4379.058229195177,3036.912608587192,leo,0,"10,10,10,10",10^-01
0.9,5732.2309158915305,3683.3491397948437,leo,0,"10,10,10,10",10^-01
1.0,7328.911168254555,4286.051511617226,leo,0,"10,10,10,10",10^-01
1.1,8923.77137004652,4885.07537894155,leo,0,"10,10,10,10",10^-01
1.2,10445.344497274931,5573.368948702489,leo,0,"10,10,10,10",10^-01
1.3,11999.653341391448,6152.745645145788,leo,0,"10,10,10,10",10^-01
1.4,13573.525025430643,6749.081814933936,leo,0,"10,10,10,10",10^-01
1.5,15046.411338634302,7437.07076643,leo,0,"10,10,10,10",10^-01
1.6,16526.795207957664,8391.287801577248,leo,0,"10,10,10,10",10^-01
1.7,18019.52821516906,9221.551760644912,leo,0,"10,10,10,10",10^-01
1.8,19505.891998504834,10319.994548064871,leo,0,"10,10,10,10",10^-01
1.9,20943.0443497207,11763.175133583005,leo,0,"10,10,10,10",10^-01
2.0,22338.129458712865,12639.292283823925,leo,0,"10,10,10,10",10^-01
2.1,23748.070192909046,13929.68722572568,leo,0,"10,10,10,10",10^-01
2.2,25198.451631063024,15249.50596320153,leo,0,"10,10,10,10",10^-01
2.3000000000000003,26626.736604085614,16193.369205783398,leo,0,"10,10,10,10",10^-01
2.4,28017.837759965663,17779.648904013215,leo,0,"10,10,10,10",10^-01
2.5,29362.307497050773,19220.36446352619,leo,0,"10,10,10,10",10^-01
2.6,30770.666861584472,20383.21833296869,leo,0,"10,10,10,10",10^-01
2.7,31994.190627256456,21499.945481477138,leo,0,"10,10,10,10",10^-01
2.8000000000000003,33312.07750629621,22383.163250011185,leo,0,"10,10,10,10",10^-01
2.9,34705.495741811996,23355.089744372734,leo,0,"10,10,10,10",10^-01
3.0,35919.74297925249,24730.670956678638,leo,0,"10,10,10,10",10^-01
3.1,37245.87538985768,25951.852511687233,leo,0,"10,10,10,10",10^-01
3.2,38446.14627788149,27631.7984772282,leo,0,"10,10,10,10",10^-01
3.3000000000000003,39717.126338647286,28797.906290063824,leo,0,"10,10,10,10",10^-01
3.4,41006.13553310261,29649.098153633942,leo,0,"10,10,10,10",10^-01
3.5,42170.88164965183,31032.971714443032,leo,0,"10,10,10,10",10^-01
3.6,43374.43838496538,32019.197586707527,leo,0,"10,10,10,10",10^-01
3.7,44503.43405493119,33105.3654430608,leo,0,"10,10,10,10",10^-01
3.8,45600.01535723944,34760.00812983438,leo,0,"10,10,10,10",10^-01
3.9,46654.74342026011,35730.32479607652,leo,0,"10,10,10,10",10^-01
4.000000000000001,47793.41446158779,37306.7411141604,leo,0,"10,10,10,10",10^-01
4.1000000000000005,48818.66560737008,39195.0631993874,leo,0,"10,10,10,10",10^-01
4.2,49872.45543997467,40186.362735483,leo,0,"10,10,10,10",10^-01
4.300000000000001,50888.764646937736,41211.92914322937,leo,0,"10,10,10,10",10^-01
4.4,51875.12294508509,42223.43443351658,leo,0,"10,10,10,10",10^-01
4.500000000000001,52909.04327679586,43058.87476259163,leo,0,"10,10,10,10",10^-01
4.6000000000000005,53863.94690349944,44056.33352286569,leo,0,"10,10,10,10",10^-01
4.700000000000001,54816.34388942463,44858.28290845296,leo,0,"10,10,10,10",10^-01
4.800000000000001,55791.08619892188,45647.26951439253,leo,0,"10,10,10,10",10^-01
4.9,56767.72551865776,46561.84188489275,leo,0,"10,10,10,10",10^-01
5.000000000000001,57682.72643128432,47449.92441769808,leo,0,"10,10,10,10",10^-01
5.1000000000000005,58611.291353332905,48226.41017179353,leo,0,"10,10,10,10",10^-01
5.200000000000001,59498.450899958145,48984.511971600994,leo,0,"10,10,10,10",10^-01
5.300000000000001,60331.35993014952,49941.340850600485,leo,0,"10,10,10,10",10^-01
5.4,61222.96909215023,50677.09926455693,leo,0,"10,10,10,10",10^-01
5.500000000000001,62105.869441946736,51367.899178007676,leo,0,"10,10,10,10",10^-01
5.6000000000000005,62849.40603797421,52261.83595271815,leo,0,"10,10,10,10",10^-01
5.700000000000001,63726.412631410676,52859.015472632425,leo,0,"10,10,10,10",10^-01
5.800000000000001,64537.099335946106,53436.4195494523,leo,0,"10,10,10,10",10^-01
5.9,65336.868587207144,54014.53320846968,leo,0,"10,10,10,10",10^-01
6.000000000000001,66185.92236989625,54577.199244841824,leo,0,"10,10,10,10",10^-01
6.1000000000000005,66952.37523562014,55347.281614070365,leo,0,"10,10,10,10",10^-01
6.200000000000001,67713.14110980272,55879.16838628482,leo,0,"10,10,10,10",10^-01
6.300000000000001,68467.1685670935,56591.630729660785,leo,0,"10,10,10,10",10^-01
6.4,69235.11119539701,57122.789292694084,leo,0,"10,10,10,10",10^-01
6.500000000000001,69997.22511257173,57655.61871525144,leo,0,"10,10,10,10",10^-01
6.6000000000000005,70726.46558615007,58144.363441357214,leo,0,"10,10,10,10",10^-01
6.700000000000001,71480.90699171173,58616.13290876092,leo,0,"10,10,10,10",10^-01
6.800000000000001,72210.14579804818,59220.599355830534,leo,0,"10,10,10,10",10^-01
6.9,72865.89248415068,59765.51859286897,leo,0,"10,10,10,10",10^-01
7.000000000000001,73553.95207856587,60302.184241627125,leo,0,"10,10,10,10",10^-01
7.1000000000000005,74290.99325227931,60819.37169696086,leo,0,"10,10,10,10",10^-01
7.200000000000001,74948.3439177373,61334.063077713756,leo,0,"10,10,10,10",10^-01
7.300000000000001,75643.94338742278,61811.76506646201,leo,0,"10,10,10,10",10^-01
7.4,76339.58805705818,62345.59313748812,leo,0,"10,10,10,10",10^-01
7.500000000000001,77001.56370344259,62858.36074313686,leo,0,"10,10,10,10",10^-01
7.6,77673.64446302904,63357.96911126937,leo,0,"10,10,10,10",10^-01
7.700000000000001,78303.21550314505,63769.06320340333,leo,0,"10,10,10,10",10^-01
7.800000000000001,78914.38799038746,64211.4034296938,leo,0,"10,10,10,10",10^-01
7.9,79534.57186891783,64748.10787455163,leo,0,"10,10,10,10",10^-01
8.0,80178.47763673383,65190.439201699395,leo,0,"10,10,10,10",10^-01
8.100000000000001,80791.51153977701,65616.7958924986,leo,0,"10,10,10,10",10^-01
8.200000000000001,81386.55502726597,66032.40525564904,leo,0,"10,10,10,10",10^-01
8.3,81994.68133444127,66467.9693350786,leo,0,"10,10,10,10",10^-01
8.4,82595.05764487838,66854.44223021423,leo,0,"10,10,10,10",10^-01
8.5,83198.23676901913,67251.52912974614,leo,0,"10,10,10,10",10^-01
8.600000000000001,83794.19918030071,67667.29156399242,leo,0,"10,10,10,10",10^-01
8.700000000000001,84416.16450827474,68113.16892326494,leo,0,"10,10,10,10",10^-01
8.8,85028.45991841922,68493.70200897082,leo,0,"10,10,10,10",10^-01
